"CO_ANO";"CO_MES";"CO_NCM";"SG_UF_NCM";"VL_FOB"
2024;4;"84361000";"SC";75695
2024;4;"84248229";"SC";1816
2024;2;"61159500";"SC";13318
2024;3;"33051000";"SC";16
2024;3;"16025000";"SC";132
2024;3;"35069190";"SC";84051
2024;1;"02032900";"SC";13445
2024;2;"12074090";"SC";4
2024;4;"61044300";"SC";377
2024;1;"48041100";"SC";18347
2024;4;"61042990";"SC";124
2024;1;"84099120";"SC";171
2024;4;"18063110";"SC";143
2024;4;"61042300";"SC";767
2024;3;"40169300";"SC";126
2024;2;"62034300";"SC";106
2024;3;"52103100";"SC";98
2024;5;"61032200";"SC";1428
2024;4;"85444200";"SC";52
2024;5;"07112010";"SC";67
2024;3;"02044200";"SC";522
2024;2;"32081020";"SC";12907
2024;5;"49089000";"SC";44090
2024;4;"85318000";"SC";3577
2024;3;"84836011";"SC";214
2024;3;"08051000";"SC";76
2024;2;"73181100";"SC";5144
2024;2;"07061000";"SC";178
2024;2;"35079049";"SC";42054
2024;1;"73269090";"SC";1389
2024;3;"08045020";"SC";64
2024;2;"16010000";"SC";49506
2024;5;"61032200";"SC";1113
2024;2;"02071400";"SC";6341738
2024;2;"88073000";"SC";29391
2024;4;"90154000";"SC";455
2024;2;"85015110";"SC";8646
2024;1;"84849000";"SC";12065
2024;3;"85364900";"SC";891
2024;2;"62114300";"SC";439
2024;5;"84519010";"SC";225
2024;4;"84143011";"SC";96591
2024;2;"62032200";"SC";204
2024;5;"73044900";"SC";19
2024;5;"85444200";"SC";495
2024;3;"85168090";"SC";353
2024;4;"62046300";"SC";83
2024;2;"64039990";"SC";210
2024;1;"85364100";"SC";44112
2024;5;"73269090";"SC";281
2024;2;"76042919";"SC";1045
2024;2;"39100021";"SC";244340
2024;5;"48192000";"SC";32
2024;1;"90328911";"SC";14998
2024;3;"85362000";"SC";14084
2024;1;"73181900";"SC";118
2024;1;"39259090";"SC";8195
2024;1;"33059000";"SC";37884
2024;1;"62061000";"SC";1050
2024;4;"48041100";"SC";10772
2024;4;"21031090";"SC";4
2024;2;"07020000";"SC";46
2024;3;"28092019";"SC";28
2024;5;"90328990";"SC";188
2024;3;"62042900";"SC";61
2024;1;"44081099";"SC";17010
2024;2;"61062000";"SC";13702
2024;1;"84283920";"SC";14514
2024;1;"85115010";"SC";3804
2024;2;"84312019";"SC";5
2024;2;"90212900";"SC";25686
2024;5;"61046200";"SC";62341
2024;4;"07049000";"SC";101
2024;4;"40151900";"SC";36105
2024;2;"62045200";"SC";127
2024;4;"62052000";"SC";90
2024;5;"87089990";"SC";7960
2024;4;"85045000";"SC";205
2024;1;"07122000";"SC";6700
2024;3;"40169300";"SC";970
2024;1;"19053100";"SC";13177
2024;2;"73089090";"SC";3695
2024;5;"44182900";"SC";79838
2024;3;"62046300";"SC";3999
2024;3;"84135010";"SC";68775
2024;3;"85015210";"SC";1024231
2024;3;"84123110";"SC";84
2024;4;"62045200";"SC";234
2024;4;"02032900";"SC";2033503
2024;4;"62046300";"SC";668
2024;4;"85043400";"SC";49525
2024;5;"61042300";"SC";4229
2024;5;"44091000";"SC";2807600
2024;5;"85365090";"SC";2252
2024;2;"20031000";"SC";119
2024;3;"21039091";"SC";12
2024;4;"61046900";"SC";3556
2024;4;"73182100";"SC";33
2024;4;"49111010";"SC";51
2024;5;"02071400";"SC";37103
2024;1;"84749000";"SC";6395
2024;4;"07020000";"SC";646
2024;2;"94051190";"SC";624
2024;5;"84123110";"SC";3969
2024;4;"02074200";"SC";328344
2024;4;"40092290";"SC";1667
2024;4;"84186940";"SC";61780
2024;2;"90173090";"SC";313
2024;1;"39249000";"SC";1
2024;3;"02071210";"SC";116
2024;2;"40169300";"SC";1146
2024;5;"87019200";"SC";39797
2024;4;"61046300";"SC";21708
2024;2;"85389090";"SC";3598
2024;3;"85446000";"SC";596183
2024;2;"85258929";"SC";808
2024;1;"21050090";"SC";17
2024;2;"84835010";"SC";9748
2024;2;"39235000";"SC";27432
2024;4;"73181600";"SC";17
2024;3;"61083100";"SC";1938
2024;4;"34029090";"SC";2470
2024;3;"65050032";"SC";13
2024;4;"90328982";"SC";20900
2024;4;"62092000";"SC";1788
2024;2;"85015210";"SC";909
2024;5;"62045200";"SC";3098
2024;2;"18063210";"SC";64
2024;4;"21069090";"SC";23
2024;2;"85015310";"SC";989417
2024;4;"73182900";"SC";3441
2024;4;"82011000";"SC";3717
2024;1;"76071190";"SC";496
2024;4;"84099912";"SC";6113448
2024;3;"69072300";"SC";2930
2024;2;"90183929";"SC";269
2024;3;"84835010";"SC";10861
2024;5;"42022210";"SC";577
2024;3;"68101900";"SC";254
2024;3;"90318099";"SC";203335
2024;2;"85311090";"SC";761
2024;1;"85322590";"SC";273
2024;5;"39199090";"SC";455
2024;1;"04072100";"SC";491
2024;4;"61044200";"SC";1778
2024;2;"85411092";"SC";105
2024;1;"59112090";"SC";504
2024;2;"84212300";"SC";508
2024;1;"69072100";"SC";131508
2024;4;"18061000";"SC";167
2024;4;"84369100";"SC";4149
2024;1;"85177190";"SC";19920
2024;5;"73071920";"SC";56
2024;2;"16023220";"SC";47394
2024;1;"17049090";"SC";6098
2024;5;"83100000";"SC";37
2024;2;"40103200";"SC";13
2024;2;"90328984";"SC";4686
2024;2;"35061010";"SC";2788
2024;1;"84839000";"SC";86443
2024;3;"08061000";"SC";141
2024;3;"94036000";"SC";182044
2024;1;"84821010";"SC";11
2024;3;"08055000";"SC";161
2024;4;"62034300";"SC";173
2024;5;"07019000";"SC";10
2024;3;"21069090";"SC";357
2024;3;"16025000";"SC";107
2024;3;"85364900";"SC";32
2024;2;"07149000";"SC";7
2024;3;"84122110";"SC";998
2024;1;"85015310";"SC";216647
2024;4;"63079090";"SC";169
2024;5;"84229090";"SC";12600
2024;3;"02032200";"SC";1915394
2024;2;"94032090";"SC";1849
2024;3;"84671190";"SC";2273
2024;2;"79070090";"SC";199
2024;3;"16023220";"SC";150640
2024;5;"39231090";"SC";12619
2024;3;"44071100";"SC";27989
2024;5;"04012010";"SC";430
2024;4;"84148019";"SC";5790
2024;4;"73181600";"SC";232
2024;5;"48119090";"SC";898
2024;5;"94036000";"SC";127532
2024;1;"28299032";"SC";48500
2024;1;"09101100";"SC";11
2024;2;"03024700";"SC";8488
2024;2;"02071300";"SC";703
2024;4;"39069019";"SC";5217
2024;3;"84825010";"SC";437
2024;4;"02071220";"SC";717567
2024;2;"84143011";"SC";9196
2024;3;"48193000";"SC";125265
2024;4;"32081020";"SC";23845
2024;4;"84812090";"SC";313
2024;3;"44123900";"SC";174128
2024;2;"07069000";"SC";63
2024;5;"85044050";"SC";19350
2024;3;"16010000";"SC";397175
2024;4;"62044200";"SC";1358
2024;3;"62046300";"SC";61
2024;5;"72104910";"SC";990668
2024;3;"05040090";"SC";526426
2024;1;"84831090";"SC";9921
2024;1;"61099000";"SC";29897
2024;2;"62024000";"SC";92
2024;3;"85015110";"SC";549
2024;2;"63023100";"SC";11894
2024;4;"84812090";"SC";37017
2024;2;"03038990";"SC";321
2024;3;"03046290";"SC";164
2024;5;"85015210";"SC";12388
2024;2;"94054200";"SC";2411
2024;4;"34039900";"SC";704
2024;1;"84818099";"SC";6848
2024;5;"65050012";"SC";20
2024;1;"08055000";"SC";141
2024;3;"44101129";"SC";13825
2024;5;"94016100";"SC";16015
2024;2;"30064012";"SC";963
2024;5;"16010000";"SC";32710
2024;5;"90181100";"SC";1202
2024;4;"42033000";"SC";67
2024;4;"21031090";"SC";41
2024;3;"11031100";"SC";26
2024;4;"39204390";"SC";35473
2024;5;"07019000";"SC";81
2024;4;"61046300";"SC";4499
2024;2;"02071400";"SC";55672
2024;2;"85437099";"SC";2676
2024;1;"84813000";"SC";89
2024;3;"76042920";"SC";119980
2024;3;"85015110";"SC";215
2024;4;"87089300";"SC";2700
2024;1;"07039090";"SC";77
2024;2;"44123900";"SC";32183
2024;2;"84378090";"SC";65725
2024;2;"84623900";"SC";2544
2024;4;"39169090";"SC";200
2024;3;"96032900";"SC";168
2024;3;"61051000";"SC";16
2024;2;"32041700";"SC";45981
2024;2;"84212300";"SC";123
2024;3;"09012100";"SC";126
2024;5;"85015110";"SC";678
2024;5;"34054000";"SC";615
2024;1;"75052290";"SC";737
2024;1;"60062300";"SC";1854
2024;3;"61052000";"SC";236
2024;4;"85015110";"SC";92
2024;2;"84833090";"SC";88
2024;2;"39269090";"SC";191
2024;4;"42022210";"SC";430
2024;1;"62045300";"SC";483
2024;5;"84148019";"SC";297
2024;5;"39259090";"SC";43
2024;4;"52083200";"SC";4966
2024;4;"07133399";"SC";22
2024;3;"02071400";"SC";127137
2024;5;"84329000";"SC";109485
2024;2;"35069110";"SC";14
2024;1;"21011110";"SC";341
2024;3;"04061090";"SC";13
2024;2;"02071220";"SC";3178767
2024;5;"61051000";"SC";8507
2024;5;"61045300";"SC";4579
2024;3;"85361000";"SC";2013
2024;3;"16010000";"SC";54096
2024;5;"69022099";"SC";239
2024;4;"02022090";"SC";206
2024;5;"61083200";"SC";4
2024;2;"61091000";"SC";1147
2024;2;"39031900";"SC";2218
2024;5;"07134090";"SC";115
2024;2;"02109911";"SC";3125882
2024;5;"61082200";"SC";10487
2024;3;"11010010";"SC";41
2024;1;"21031010";"SC";17
2024;3;"21033021";"SC";11
2024;1;"85015210";"SC";42937
2024;5;"02101200";"SC";42
2024;1;"40069000";"SC";240
2024;3;"40169300";"SC";632
2024;2;"39262000";"SC";6620
2024;3;"39241000";"SC";54
2024;5;"61043200";"SC";395
2024;3;"02032900";"SC";799969
2024;5;"84388090";"SC";1038
2024;1;"16023220";"SC";40095
2024;1;"24013000";"SC";16434
2024;4;"04051000";"SC";173
2024;3;"35079029";"SC";96000
2024;5;"87083090";"SC";106549
2024;5;"08093020";"SC";17
2024;5;"21033021";"SC";4
2024;5;"90184999";"SC";6781
2024;4;"32081010";"SC";129
2024;1;"38249931";"SC";5780
2024;2;"39204390";"SC";5189
2024;1;"09023000";"SC";26
2024;5;"22084000";"SC";365
2024;3;"63041910";"SC";3617
2024;3;"73182900";"SC";98
2024;3;"69072100";"SC";27546
2024;1;"44089010";"SC";64966
2024;3;"83025000";"SC";62316
2024;4;"44123900";"SC";67633
2024;2;"92089000";"SC";30
2024;1;"02064900";"SC";102718
2024;5;"85044050";"SC";28950
2024;4;"84139190";"SC";76058
2024;3;"83082000";"SC";34
2024;4;"85369090";"SC";7900
2024;1;"84512990";"SC";223995
2024;5;"61044300";"SC";628
2024;1;"07093000";"SC";211
2024;5;"85015110";"SC";109700
2024;3;"85361000";"SC";3544
2024;2;"19023000";"SC";118
2024;5;"44071100";"SC";440761
2024;4;"84099114";"SC";67
2024;1;"61042300";"SC";26
2024;3;"84145990";"SC";186
2024;3;"07093000";"SC";17
2024;5;"54060010";"SC";41
2024;3;"38089119";"SC";110
2024;2;"21041011";"SC";6
2024;4;"48194000";"SC";32539
2024;4;"30064012";"SC";11519
2024;1;"85176239";"SC";6221
2024;5;"90184100";"SC";17119
2024;3;"62093000";"SC";77
2024;4;"07099990";"SC";56
2024;4;"30021229";"SC";692190
2024;4;"87089990";"SC";3803
2024;2;"69111090";"SC";176
2024;4;"65050021";"SC";135
2024;5;"84678100";"SC";481
2024;2;"19021100";"SC";28
2024;5;"44123900";"SC";80838
2024;2;"42033000";"SC";12
2024;1;"08101000";"SC";14
2024;2;"84229090";"SC";5416
2024;2;"39173300";"SC";25127
2024;5;"72151000";"SC";1674
2024;3;"61046300";"SC";26
2024;1;"44123100";"SC";73989
2024;4;"94034000";"SC";72325
2024;5;"39081029";"SC";80
2024;1;"85071010";"SC";400
2024;4;"73269090";"SC";18768
2024;2;"07041000";"SC";182
2024;1;"84283990";"SC";37858
2024;2;"11010010";"SC";76
2024;1;"61091000";"SC";32734
2024;4;"73181600";"SC";147
2024;4;"02064900";"SC";15583
2024;3;"68052000";"SC";1066
2024;4;"85015310";"SC";263530
2024;4;"34024900";"SC";73
2024;4;"84743100";"SC";92286
2024;5;"48193000";"SC";292655
2024;5;"08052900";"SC";10
2024;3;"61072200";"SC";3353
2024;1;"85369090";"SC";76
2024;2;"73209000";"SC";17
2024;2;"60062200";"SC";2263
2024;1;"61062000";"SC";1048
2024;5;"96081000";"SC";3
2024;4;"30064012";"SC";9025
2024;1;"07061000";"SC";69
2024;2;"48051900";"SC";345337
2024;5;"73269090";"SC";34
2024;1;"84143011";"SC";3823
2024;5;"58062000";"SC";8563
2024;4;"40069000";"SC";82
2024;5;"85045000";"SC";240
2024;1;"82013000";"SC";3558
2024;1;"42023200";"SC";215
2024;4;"84419000";"SC";3522
2024;3;"73182300";"SC";519
2024;3;"84806000";"SC";17278
2024;2;"69072300";"SC";8586
2024;2;"85015210";"SC";6722490
2024;5;"73181500";"SC";439
2024;5;"73065000";"SC";1573
2024;3;"28276012";"SC";324000
2024;4;"05010000";"SC";10825
2024;2;"04051000";"SC";230
2024;1;"96081000";"SC";4
2024;5;"69072200";"SC";7606
2024;5;"32091010";"SC";6614
2024;3;"61043900";"SC";18
2024;2;"85371020";"SC";3332
2024;4;"73181200";"SC";16025
2024;4;"62034200";"SC";937
2024;2;"62043900";"SC";26
2024;2;"20087010";"SC";16
2024;1;"07041000";"SC";10
2024;1;"85334099";"SC";116
2024;2;"19049000";"SC";80
2024;1;"44071100";"SC";153946
2024;2;"65050019";"SC";4
2024;2;"04029900";"SC";30
2024;1;"02071400";"SC";6072
2024;4;"48041100";"SC";113824
2024;4;"83024200";"SC";32
2024;2;"96032900";"SC";371
2024;2;"03048990";"SC";145
2024;3;"85016200";"SC";6831
2024;2;"84219999";"SC";2780
2024;4;"62044300";"SC";260
2024;1;"54078100";"SC";1011
2024;1;"08062000";"SC";31
2024;4;"87141000";"SC";175
2024;2;"39209990";"SC";71
2024;5;"85015310";"SC";327487
2024;5;"35079039";"SC";30600
2024;2;"32089010";"SC";19270
2024;2;"73141400";"SC";74900
2024;5;"38229000";"SC";3205
2024;3;"21069090";"SC";115
2024;5;"32082020";"SC";1159
2024;5;"62044400";"SC";145
2024;3;"22041090";"SC";67
2024;5;"38249931";"SC";21086
2024;3;"04069020";"SC";40
2024;5;"84669200";"SC";13648
2024;5;"74130000";"SC";1
2024;2;"84834090";"SC";3156
2024;1;"07069000";"SC";107
2024;4;"04061090";"SC";10
2024;2;"04089900";"SC";59
2024;1;"15099010";"SC";32
2024;2;"40101900";"SC";27
2024;5;"84679900";"SC";171
2024;3;"61044900";"SC";93
2024;4;"07081000";"SC";5
2024;5;"84158290";"SC";1875
2024;1;"85168010";"SC";344
2024;2;"60041042";"SC";35430
2024;1;"39079999";"SC";70254
2024;4;"20098990";"SC";35
2024;5;"84283910";"SC";98936
2024;5;"84219999";"SC";38378
2024;3;"07049000";"SC";40
2024;2;"94016900";"SC";7615
2024;3;"61044900";"SC";11
2024;3;"69072200";"SC";5292
2024;4;"60041032";"SC";199984
2024;5;"48202000";"SC";0
2024;4;"82075011";"SC";26
2024;1;"84807100";"SC";754126
2024;5;"84622900";"SC";38177
2024;4;"02071400";"SC";223431
2024;4;"94036000";"SC";41926
2024;3;"38249941";"SC";261
2024;3;"85365090";"SC";302
2024;2;"09011190";"SC";31
2024;3;"84123110";"SC";877
2024;5;"85171100";"SC";234
2024;5;"07093000";"SC";13
2024;4;"19059090";"SC";338
2024;4;"25010020";"SC";12
2024;3;"84145990";"SC";890
2024;2;"62032200";"SC";212
2024;5;"03061790";"SC";311
2024;2;"73269090";"SC";4260
2024;4;"07061000";"SC";66
2024;3;"85044050";"SC";19082
2024;2;"85030090";"SC";59137
2024;4;"96033000";"SC";794
2024;1;"69072100";"SC";8394
2024;5;"84678900";"SC";124
2024;3;"60041033";"SC";0
2024;4;"73066100";"SC";113294
2024;1;"02072700";"SC";86252
2024;2;"60062300";"SC";5
2024;4;"34054000";"SC";284
2024;4;"61032200";"SC";1129
2024;5;"65050022";"SC";13407
2024;4;"73181500";"SC";61
2024;1;"07099300";"SC";119
2024;1;"07149000";"SC";65
2024;4;"02071400";"SC";65294
2024;4;"34025000";"SC";34
2024;2;"28299032";"SC";144000
2024;3;"90328911";"SC";11209
2024;2;"84148090";"SC";33075
2024;3;"73182200";"SC";288
2024;5;"59113100";"SC";31332
2024;1;"02074200";"SC";23967
2024;3;"84143011";"SC";48289
2024;4;"07099300";"SC";146
2024;4;"63049200";"SC";9394
2024;2;"62044300";"SC";894
2024;4;"61089100";"SC";750
2024;3;"84821010";"SC";4386
2024;5;"02071400";"SC";29458
2024;3;"90329010";"SC";754
2024;4;"22021000";"SC";159
2024;4;"22029900";"SC";75
2024;5;"84329000";"SC";21264
2024;4;"61083200";"SC";54234
2024;2;"84149020";"SC";252
2024;2;"85322590";"SC";211
2024;3;"84839000";"SC";8361
2024;3;"62071900";"SC";16
2024;4;"94035000";"SC";36975
2024;3;"62023000";"SC";300
2024;2;"19053100";"SC";46
2024;4;"85141900";"SC";6155
2024;2;"84099912";"SC";114325
2024;2;"12024200";"SC";38
2024;5;"85351000";"SC";637
2024;4;"90329010";"SC";1454
2024;4;"44111210";"SC";2923
2024;2;"55081000";"SC";24023
2024;1;"84329000";"SC";559533
2024;3;"04072900";"SC";96
2024;2;"94033000";"SC";265388
2024;4;"61045300";"SC";68
2024;4;"73219000";"SC";633
2024;2;"84509090";"SC";1534
2024;3;"85395200";"SC";853
2024;5;"84219999";"SC";404
2024;1;"02064900";"SC";1532180
2024;5;"55121900";"SC";1150
2024;2;"69072100";"SC";26738
2024;3;"04051000";"SC";121
2024;4;"61113000";"SC";1858
2024;1;"39209990";"SC";2051
2024;5;"69072300";"SC";9967
2024;2;"58063200";"SC";99
2024;4;"84139190";"SC";67595
2024;1;"42029200";"SC";11022
2024;1;"35079029";"SC";1195
2024;5;"84832000";"SC";2012
2024;3;"85389090";"SC";3640
2024;1;"32072099";"SC";169115
2024;5;"84314929";"SC";5176
2024;4;"04090000";"SC";30
2024;5;"09101100";"SC";35186
2024;1;"39259090";"SC";42901
2024;3;"27101911";"SC";7327
2024;4;"85030090";"SC";2478
2024;4;"84099999";"SC";10678
2024;4;"64029990";"SC";4640
2024;1;"85381000";"SC";56218
2024;4;"04072100";"SC";761
2024;3;"84719019";"SC";1998
2024;3;"84099912";"SC";1304534
2024;1;"84835010";"SC";840
2024;4;"84123110";"SC";135
2024;5;"62023000";"SC";234
2024;3;"85366100";"SC";807
2024;1;"87089990";"SC";14194
2024;1;"73182100";"SC";0
2024;4;"73181900";"SC";4937
2024;4;"62046900";"SC";204
2024;3;"84743100";"SC";45537
2024;5;"59119000";"SC";81
2024;4;"94039900";"SC";3
2024;5;"08031000";"SC";27
2024;3;"84798290";"SC";70988
2024;3;"84329000";"SC";44498
2024;1;"84219999";"SC";2035
2024;5;"85444200";"SC";1212
2024;5;"61043300";"SC";861
2024;1;"84099999";"SC";8005
2024;3;"84122900";"SC";1679
2024;2;"40103200";"SC";929
2024;2;"04069030";"SC";142
2024;4;"33069000";"SC";57664
2024;1;"85444900";"SC";12680
2024;5;"84829119";"SC";300
2024;1;"84329000";"SC";60569
2024;2;"03049900";"SC";84
2024;1;"44071100";"SC";1192603
2024;2;"61143000";"SC";392
2024;3;"84361000";"SC";2188
2024;1;"02062910";"SC";362
2024;5;"73182900";"SC";818
2024;5;"48194000";"SC";13
2024;2;"85176239";"SC";142020
2024;5;"02064900";"SC";25008
2024;1;"85044040";"SC";604
2024;4;"62061000";"SC";20
2024;3;"63025990";"SC";944
2024;3;"62046900";"SC";532
2024;3;"70099200";"SC";1110
2024;5;"62044300";"SC";6918
2024;5;"84839000";"SC";173
2024;5;"84879000";"SC";12
2024;3;"39252000";"SC";4038
2024;5;"48189090";"SC";1925
2024;4;"64029190";"SC";1617
2024;3;"61091000";"SC";17465
2024;3;"07096000";"SC";90
2024;5;"49089000";"SC";204
2024;5;"84849000";"SC";125
2024;4;"85433090";"SC";6186
2024;5;"84099190";"SC";1665
2024;3;"85364100";"SC";2629
2024;4;"85452000";"SC";3928
2024;3;"11081200";"SC";2
2024;2;"85015210";"SC";13394
2024;2;"85365090";"SC";2382
2024;1;"85437099";"SC";2664
2024;5;"82090011";"SC";1952
2024;2;"02071400";"SC";14383304
2024;3;"85167200";"SC";18
2024;3;"84835090";"SC";47116
2024;1;"84669360";"SC";8351
2024;5;"04061010";"SC";177
2024;2;"05100090";"SC";12641
2024;5;"02032900";"SC";307
2024;3;"62064000";"SC";6
2024;4;"16023220";"SC";68365
2024;4;"90322000";"SC";492
2024;1;"07032090";"SC";145
2024;2;"07142000";"SC";12
2024;2;"60041012";"SC";157191
2024;1;"03074310";"SC";407
2024;3;"40169300";"SC";137
2024;3;"02032900";"SC";952
2024;5;"87088000";"SC";109381
2024;4;"85441919";"SC";20812
2024;3;"48183000";"SC";48
2024;2;"04061010";"SC";7
2024;3;"84335990";"SC";108838
2024;4;"73269090";"SC";5423
2024;4;"40021911";"SC";29236
2024;2;"85381000";"SC";119267
2024;4;"21069029";"SC";6
2024;2;"61113000";"SC";154
2024;2;"39203000";"SC";81
2024;4;"62044200";"SC";335
2024;2;"85049040";"SC";3230
2024;3;"72201210";"SC";1
2024;4;"85044050";"SC";2640
2024;3;"02071400";"SC";192558
2024;3;"02101100";"SC";63
2024;1;"84834090";"SC";159
2024;5;"57024900";"SC";3877
2024;1;"94032090";"SC";11397
2024;1;"39206299";"SC";11492
2024;1;"39172200";"SC";32140
2024;4;"61045900";"SC";76
2024;1;"85322590";"SC";1142
2024;4;"22011000";"SC";369
2024;1;"22089000";"SC";238
2024;4;"64039990";"SC";388
2024;2;"84219999";"SC";9022
2024;1;"63071000";"SC";181
2024;2;"03031200";"SC";390
2024;2;"02062990";"SC";177
2024;5;"39173290";"SC";139
2024;5;"85015110";"SC";280
2024;3;"85168090";"SC";1314
2024;5;"84229090";"SC";2099
2024;3;"84143011";"SC";23319
2024;5;"16023220";"SC";63
2024;3;"44029000";"SC";24360
2024;4;"84362900";"SC";3343
2024;2;"39269090";"SC";773
2024;5;"85168090";"SC";858
2024;3;"03053900";"SC";24
2024;3;"73182300";"SC";7010
2024;2;"85369090";"SC";1253
2024;5;"05040090";"SC";16240
2024;3;"94038900";"SC";9944
2024;3;"85369090";"SC";78
2024;4;"84811000";"SC";245
2024;2;"69072100";"SC";9963
2024;1;"02071220";"SC";1112
2024;3;"90328911";"SC";3679
2024;5;"84229090";"SC";2967
2024;4;"28182010";"SC";154
2024;3;"90262090";"SC";115
2024;4;"62032200";"SC";51
2024;5;"85365090";"SC";3090
2024;3;"34054000";"SC";0
2024;5;"15180090";"SC";27248
2024;5;"94049000";"SC";3667
2024;4;"37013029";"SC";1574
2024;4;"85030090";"SC";24536
2024;1;"84834010";"SC";1651
2024;2;"04072100";"SC";217
2024;5;"62044400";"SC";248
2024;1;"94035000";"SC";25835
2024;1;"18069000";"SC";11363
2024;3;"34011190";"SC";45
2024;2;"61062000";"SC";8127
2024;4;"84389000";"SC";1144
2024;5;"87083090";"SC";1188
2024;5;"61046300";"SC";2223
2024;5;"40169300";"SC";1705
2024;1;"83024200";"SC";28
2024;5;"84836090";"SC";876
2024;4;"38248190";"SC";2368
2024;2;"20057000";"SC";48
2024;2;"39173229";"SC";48
2024;5;"74153300";"SC";138
2024;5;"48042100";"SC";10046
2024;3;"02032200";"SC";42
2024;4;"04072100";"SC";615
2024;2;"62034200";"SC";562
2024;2;"40103900";"SC";6306
2024;4;"08043000";"SC";65
2024;2;"85043300";"SC";7900
2024;5;"73151210";"SC";51
2024;2;"07096000";"SC";25
2024;1;"62089100";"SC";5306
2024;2;"07049000";"SC";36
2024;4;"59069900";"SC";2600
2024;3;"60032000";"SC";4521
2024;5;"68053090";"SC";93
2024;5;"94019900";"SC";34
2024;4;"21011110";"SC";194
2024;1;"87082999";"SC";280
2024;4;"90308490";"SC";14452
2024;1;"34031120";"SC";27540
2024;4;"17011400";"SC";7
2024;4;"84818095";"SC";841
2024;2;"87089300";"SC";19912
2024;5;"02032200";"SC";40927
2024;2;"02071220";"SC";35295
2024;3;"03036990";"SC";197
2024;2;"85011019";"SC";1935
2024;4;"35030019";"SC";32201
2024;1;"84839000";"SC";12892
2024;3;"85389090";"SC";3385
2024;2;"73269090";"SC";3200
2024;2;"21011110";"SC";179
2024;4;"84389000";"SC";6000
2024;3;"85015210";"SC";3188
2024;3;"20089710";"SC";54
2024;1;"90330000";"SC";296
2024;2;"21069090";"SC";355
2024;3;"85044050";"SC";615237
2024;4;"85015110";"SC";51
2024;2;"02071220";"SC";663
2024;1;"04090000";"SC";226778
2024;3;"73181500";"SC";140
2024;1;"85369090";"SC";268
2024;5;"74182000";"SC";535
2024;3;"85361000";"SC";59
2024;2;"44219100";"SC";1603
2024;1;"02109911";"SC";365846
2024;2;"61042300";"SC";110
2024;5;"84821090";"SC";450
2024;5;"61171000";"SC";36657
2024;5;"52053100";"SC";693
2024;3;"62044300";"SC";29
2024;5;"85369090";"SC";2558
2024;2;"85472090";"SC";790
2024;1;"96121000";"SC";736
2024;4;"90223000";"SC";57789
2024;5;"04061010";"SC";135
2024;4;"84099999";"SC";24702
2024;4;"04051000";"SC";122
2024;5;"82041100";"SC";7
2024;5;"84136011";"SC";351
2024;2;"16024100";"SC";30
2024;2;"08071900";"SC";97
2024;1;"04012010";"SC";149
2024;2;"85291090";"SC";36
2024;4;"85369090";"SC";1155
2024;2;"83100000";"SC";2
2024;5;"19023000";"SC";203
2024;1;"84836090";"SC";216
2024;4;"84798999";"SC";78363
2024;5;"44182900";"SC";323888
2024;5;"04032000";"SC";20
2024;5;"70196400";"SC";1418
2024;5;"61046200";"SC";3873
2024;4;"49111090";"SC";43
2024;2;"87084090";"SC";144
2024;3;"32089010";"SC";1532
2024;2;"96190000";"SC";14412
2024;4;"84099917";"SC";36824
2024;4;"69022010";"SC";15919
2024;3;"61089200";"SC";24
2024;5;"60041012";"SC";103771
2024;1;"44013100";"SC";29951
2024;2;"62112000";"SC";211
2024;2;"84313900";"SC";37104
2024;3;"03021400";"SC";304
2024;1;"39174090";"SC";33945
2024;5;"61072200";"SC";110
2024;3;"20081100";"SC";34
2024;2;"07070000";"SC";96
2024;2;"85015290";"SC";77743
2024;3;"22089000";"SC";4
2024;4;"83014000";"SC";56
2024;3;"94016100";"SC";60997
2024;2;"61045900";"SC";17
2024;5;"44123900";"SC";24393
2024;2;"21039011";"SC";21
2024;1;"38089429";"SC";16
2024;5;"84799090";"SC";6724
2024;1;"82015000";"SC";206
2024;3;"08062000";"SC";8
2024;2;"94042100";"SC";9760
2024;3;"85365090";"SC";12414
2024;2;"62045200";"SC";63
2024;1;"39235000";"SC";13840
2024;1;"35069900";"SC";703
2024;3;"85123000";"SC";101
2024;2;"39199090";"SC";303
2024;4;"40023100";"SC";1623
2024;3;"90329010";"SC";3888
2024;5;"87089300";"SC";27395
2024;4;"84842000";"SC";34681
2024;1;"22089000";"SC";21
2024;1;"39219019";"SC";370
2024;3;"64041900";"SC";317
2024;5;"84821010";"SC";1
2024;4;"84149020";"SC";858
2024;3;"90328911";"SC";2735
2024;4;"82057000";"SC";1336
2024;1;"70071900";"SC";116
2024;4;"87089200";"SC";18
2024;1;"84439960";"SC";25
2024;5;"94016100";"SC";13749
2024;5;"62043300";"SC";395
2024;3;"08093010";"SC";43
2024;5;"07092000";"SC";13
2024;2;"87082999";"SC";7061
2024;5;"23012010";"SC";1549414
2024;5;"84798999";"SC";49382
2024;1;"87088000";"SC";698
2024;5;"87082991";"SC";6405
2024;3;"85014019";"SC";5875
2024;1;"85099000";"SC";176
2024;1;"94032090";"SC";2071
2024;3;"44071100";"SC";54847
2024;4;"84122900";"SC";5919
2024;1;"08071900";"SC";252
2024;1;"61044200";"SC";6172
2024;4;"84819090";"SC";5471
